TIMESTAMP,RECORD,AirTempC_Avg,AirTempC_Max,AirTempC_Min,RelHum_Avg,RelHum_Max,RelHum_Min,WindSpd_ms_Max,Wind_Speed_AVG,Wind_Dir_Avg,SlrRad_W_Avg,SlrRad_W_Max,Rain_mm_Tot,DewPntC_Max,DewPntC_Min,WindChilC_Max,WindChilC_Min,HeatIndxC_Max,HeatIndxC_Min,ETrs_mm_Total,Rso
6/30/2021 1:00,110214,16.36,16.55,16.13,83.3,84.5,82.6,0.001,0.001,285.3,0,0,0,13.65,13.43,16.55,16.13,16.55,16.13,-0.031,0
6/30/2021 2:00,110215,16.23,16.44,16.06,83.6,84.6,82.9,0.001,0.001,285.3,0,0,0,13.62,13.36,16.44,16.06,16.44,16.06,-0.031,0
6/30/2021 3:00,110216,16.1,16.42,15.73,84,85.8,83,0.001,0.001,285.5,0,0,0,13.57,13.23,16.42,15.73,16.42,15.73,-0.031,0
6/30/2021 4:00,110217,16.34,16.77,15.85,82.8,85.2,81.4,0.601,0.005,285.6,0.009,0.203,0,13.62,13.25,16.77,15.85,16.77,15.85,0.64,0
6/30/2021 5:00,110218,16.57,16.77,16.35,82.9,84.4,81.4,2.359,0.009,285.6,2.934,9.54,0,13.9,13.47,16.77,16.35,16.77,16.35,382.8,0.087
6/30/2021 6:00,110219,16.26,16.45,16.09,84.8,85.4,84,4.915,0.766,285.7,17.54,31.05,0,13.82,13.57,16.45,16.09,16.45,16.09,2144,0.591
6/30/2021 7:00,110220,16.04,16.16,15.91,86.3,87,85.5,1.879,0.006,285.4,41.99,61.08,0,13.93,13.63,16.16,15.91,16.16,15.91,5422,1.172
6/30/2021 8:00,110221,16.24,16.47,15.97,85.1,86.7,84.1,3.797,0.895,285.5,82.5,102.9,0,13.89,13.62,16.47,15.97,16.47,15.97,7999,1.744
6/30/2021 9:00,110222,16.59,16.87,16.3,83.4,84.6,82.5,3.797,0.207,285.7,142.2,165,0,14.1,13.59,16.87,16.3,16.87,16.3,7999,2.266
6/30/2021 10:00,110223,16.94,17.31,16.7,82.1,84.1,79.62,3.797,0.124,285.6,155.4,233.1,0,14.13,13.63,17.31,16.7,17.31,16.7,7999,2.704
6/30/2021 11:00,110224,17.85,18.43,17.24,77.58,80.6,74.95,3.158,0.334,285.4,270.9,386.1,0,14.13,13.68,18.43,17.24,18.43,17.24,7999,3.028
6/30/2021 12:00,110225,19.91,20.87,18.36,69.38,75.44,65.37,0.441,0.002,285.3,463.8,1365,0,14.69,13.78,20.87,18.36,20.87,18.36,7999,3.216
6/30/2021 13:00,110226,19.85,20.32,19.33,70.81,72.78,68.42,0.001,0.001,285.1,377.2,497.3,0,14.8,14.08,20.32,19.33,20.32,19.33,7999,3.255
6/30/2021 14:00,110227,19.95,20.24,19.65,70.82,72.02,69.41,5.235,0.68,286.1,330.5,379.2,0,14.86,14.21,20.24,19.65,20.24,19.65,7999,3.142
6/30/2021 15:00,110228,19.98,20.32,19.68,70.51,72.24,69.13,5.235,1.918,285.8,276.2,364.8,0,14.95,14.25,20.32,19.68,20.32,19.68,7999,2.885
6/30/2021 16:00,110229,19.63,20.17,19,71.2,73.6,69.01,8.43,2.625,287,218.6,323.6,0,14.59,14,20.17,19,20.17,19,7999,2.501
6/30/2021 17:00,110230,18.9,19.24,18.41,73.72,75.58,72.27,5.874,1.503,284,143.8,185.7,0,14.45,13.89,19.24,18.41,19.24,18.41,7999,2.017
6/30/2021 18:00,110231,18.47,18.77,18.26,74.94,75.86,73.63,5.874,0.543,283.2,84.4,123.6,0,14.2,13.71,18.77,18.26,18.77,18.26,7999,1.466
6/30/2021 19:00,110232,17.84,18.45,17.5,78.49,80.8,74.7,0.001,0.001,282.8,49.68,59.45,0,14.31,13.71,18.45,17.5,18.45,17.5,6650,0.885
6/30/2021 20:00,110233,17.97,18.09,17.75,76.12,77.66,74.51,0.001,0.001,282.9,16.51,31.86,0,14,13.35,18.09,17.75,18.09,17.75,2215,0.314
6/30/2021 21:00,110234,17.62,17.89,17.48,76.47,77.79,75.22,0.001,0.001,282.9,0.89,3.246,0,13.9,13.12,17.89,17.48,17.89,17.48,65.82,0.002
6/30/2021 22:00,110235,17.5,17.65,17.13,76.08,79.37,75.02,3.477,0.08,282.9,0,0,0,13.73,13.04,17.65,17.13,17.65,17.13,-0.03,0
6/30/2021 23:00,110236,17.09,17.31,16.92,79.33,80.7,78.28,0.001,0.001,282.7,0,0,0,13.77,13.28,17.31,16.92,17.31,16.92,-0.032,0
